total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
387,385.845,0.0855261,nan,0.0889632,0.306156
388,386.839,0.0860029,2.15792e-05,0.0889631,0.306156
389,387.832,0.0864866,nan,0.0889864,0.306187
390,388.826,0.0869647,nan,0.0889365,0.306115
391,389.819,0.0874558,nan,0.0889621,0.306153
392,390.812,0.0879481,nan,0.0889386,0.306122
393,391.806,0.0884467,4.31584e-05,0.0889621,0.306154
394,392.799,0.0889465,3.05176e-05,0.0889383,0.306121
395,393.792,0.0894525,0,0.0889611,0.306151
396,394.785,0.0899598,0,0.0889356,0.306113
397,395.778,0.0904801,0,0.0889842,0.306184
398,396.771,0.0909948,4.31584e-05,0.0889584,0.306145
399,397.764,0.0915232,0,0.088984,0.306185
400,398.757,0.0920453,5.2858e-05,0.0889601,0.30615
401,399.75,0.0925812,nan,0.088983,0.306182
402,400.743,0.0931176,nan,0.0889827,0.306181
403,401.735,0.0936552,4.31584e-05,0.0889369,0.306119
404,402.728,0.0942054,3.05176e-05,0.0889824,0.306182
405,403.721,0.0947567,4.31584e-05,0.0889821,0.306182
406,404.713,0.0953087,3.05176e-05,0.0889591,0.30615
407,405.705,0.0958743,nan,0.088984,0.306189
408,406.698,0.0964337,3.05176e-05,0.0889585,0.306148
409,407.69,0.0970068,nan,0.0889811,0.30618
410,408.682,0.0975811,4.31584e-05,0.0889584,0.306149
411,409.675,0.0981622,5.2858e-05,0.0889601,0.306155
412,410.667,0.0987502,3.05176e-05,0.08898,0.306179
413,411.659,0.0993326,0,0.0889351,0.306115
414,412.651,0.0999286,3.05176e-05,0.0889348,0.306115
415,413.642,0.100538,3.05176e-05,0.0889815,0.306184
416,414.634,0.101142,nan,0.0889589,0.306153
417,415.626,0.101753,5.2858e-05,0.0889588,0.306152
418,416.618,0.102371,4.31584e-05,0.0889779,0.306174
419,417.609,0.102997,6.10352e-05,0.0889777,0.306175
420,418.601,0.103624,3.05176e-05,0.0889558,0.306145
421,419.592,0.104264,3.05176e-05,0.0889816,0.306188
422,420.584,0.104904,5.2858e-05,0.0889811,0.306187
423,421.575,0.105545,0,0.0889761,0.306172
424,422.566,0.106201,4.31584e-05,0.0889781,0.306179
425,423.557,0.106856,nan,0.0889757,0.306171
426,424.548,0.107527,0,0.08898,0.306185
427,425.539,0.108198,3.05176e-05,0.0889796,0.306186
428,426.53,0.108868,nan,0.0889744,0.306169
429,427.521,0.109554,4.31584e-05,0.0889784,0.306182
430,428.512,0.110239,4.31584e-05,0.0889739,0.306168
431,429.502,0.110939,4.31584e-05,0.0889776,0.306181
432,430.493,0.11164,6.10352e-05,0.0889751,0.306173
433,431.483,0.112355,6.82394e-05,0.0889775,0.306183
434,432.473,0.11307,4.31584e-05,0.0889775,0.306183
435,433.464,0.113785,5.2858e-05,0.0889716,0.306164
436,434.454,0.114516,3.05176e-05,0.0889714,0.306164
437,435.444,0.115261,0,0.0889762,0.306181
438,436.434,0.115992,4.31584e-05,0.08893,0.306109
439,437.424,0.116751,nan,0.0889749,0.306178
440,438.413,0.117511,6.10352e-05,0.0889749,0.306179
441,439.403,0.118271,nan,0.0889741,0.306177
442,440.393,0.119046,8.63167e-05,0.0889739,0.306177
443,441.382,0.11982,4.31584e-05,0.0889727,0.306172
444,442.371,0.12061,5.2858e-05,0.0889728,0.306174
445,443.361,0.121401,nan,0.0889279,0.306105
446,444.35,0.122206,4.31584e-05,0.0889275,0.306104
447,445.339,0.123024,6.82394e-05,0.0889718,0.306174
448,446.328,0.123844,5.2858e-05,0.0889712,0.306173
449,447.317,0.124663,6.10352e-05,0.0889663,0.306157
450,448.305,0.125511,nan,0.08901,0.306226
451,449.294,0.126347,6.10352e-05,0.0889697,0.30617
452,450.283,0.127196,0,0.0889692,0.306169
453,451.271,0.128061,7.47525e-05,0.0889687,0.306168
454,452.259,0.128939,nan,0.0890116,0.306235
455,453.247,0.129804,6.10352e-05,0.0889676,0.306166
456,454.235,0.130698,nan,0.0889671,0.306165
457,455.223,0.131592,0,0.0889666,0.306164
458,456.211,0.132501,0,0.0889703,0.306177
459,457.199,0.13341,0,0.0889656,0.306162
460,458.186,0.134334,4.31584e-05,0.0889652,0.306162
461,459.173,0.135273,nan,0.0889694,0.306177
462,460.161,0.136212,8.63167e-05,0.0889645,0.306162
463,461.148,0.137165,7.47525e-05,0.0889645,0.306163
464,462.135,0.138134,8.63167e-05,0.0889675,0.306174
465,463.122,0.139102,8.63167e-05,0.088963,0.306161
466,464.108,0.140086,nan,0.0889625,0.30616
467,465.095,0.141084,0,0.0889658,0.306171
468,466.082,0.142083,0,0.0889612,0.306157
469,467.068,0.143096,6.10352e-05,0.0889606,0.306156
470,468.054,0.144124,6.10352e-05,0.088964,0.306167
471,469.04,0.145152,4.31584e-05,0.0889593,0.306154
472,470.026,0.14621,8.63167e-05,0.0889636,0.306169
473,471.012,0.147267,nan,0.0889984,0.306213
474,471.997,0.14834,8.63167e-05,0.089002,0.306226
475,472.983,0.149413,6.10352e-05,0.0889965,0.30621
476,473.968,0.150515,8.63167e-05,0.0890002,0.306223
477,474.953,0.151618,0.000114186,0.0889995,0.306222
478,475.938,0.152722,7.47525e-05,0.088955,0.306147
479,476.923,0.153853,4.31584e-05,0.0889934,0.306204
480,477.907,0.155002,4.31584e-05,0.0889582,0.306161
481,478.892,0.156148,7.47525e-05,0.0889916,0.306201
482,479.876,0.157312,6.10352e-05,0.0889559,0.306153
483,480.86,0.158502,0,0.0889953,0.306218
484,481.844,0.159695,0.000105716,0.0889942,0.306216
