total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
670,652.482,1.29738,0.00114512,0.106018,0.3564
671,653.209,1.31762,0.00124488,0.106125,0.356384
672,653.925,1.3386,0.00114512,0.106187,0.356701
673,654.642,1.35957,0.00138107,0.106247,0.356998
674,655.353,1.38099,0.00154408,0.1067,0.357495
675,656.06,1.4027,0.00150498,0.106392,0.357231
676,656.761,1.42485,0.00129187,0.106625,0.357562
677,657.458,1.44726,0.00154408,0.106673,0.357836
678,658.15,1.47011,0.00176052,0.107113,0.358312
679,658.834,1.49346,0.00176052,0.10716,0.358606
680,659.519,1.51683,0.00176052,0.107014,0.358327
681,660.197,1.54067,0.00176052,0.107053,0.358589
682,660.869,1.56498,0.0020716,0.106949,0.358507
683,661.535,1.58973,0.00189111,0.107514,0.359307
684,662.194,1.61496,0.00218366,0.108125,0.360284
685,662.853,1.64023,0.00195312,0.10797,0.360012
686,663.499,1.6664,0.00223759,0.108721,0.361345
687,664.145,1.69262,0.00218366,0.108739,0.361571
688,664.791,1.71885,0.00223759,0.108573,0.361276
689,665.424,1.74602,0.00218366,0.108632,0.361674
690,666.051,1.77363,0.00234171,0.109192,0.362476
691,666.678,1.80128,0.00223759,0.109057,0.362319
692,667.298,1.82941,0.00244141,0.109103,0.362699
693,667.913,1.85797,0.00271863,0.109655,0.363456
694,668.52,1.88705,0.00262947,0.109666,0.363692
695,669.121,1.91657,0.00284714,0.110255,0.364623
696,669.722,1.94612,0.00267443,0.110259,0.364842
697,670.317,1.97616,0.00284714,0.110102,0.364649
698,670.899,2.0071,0.00292969,0.110853,0.365997
699,671.481,2.03804,0.00300997,0.111405,0.366745
700,672.056,2.06951,0.00323889,0.111436,0.367104
701,672.631,2.10098,0.00316442,0.111275,0.366931
702,673.195,2.13331,0.00352105,0.112445,0.368432
703,673.757,2.16573,0.00352105,0.112389,0.368478
704,674.307,2.19904,0.00365396,0.113191,0.369955
705,674.857,2.23242,0.00378221,0.113174,0.370151
706,675.406,2.2658,0.00371864,0.113002,0.369962
707,675.943,2.30007,0.00408525,0.113768,0.371292
708,676.474,2.33482,0.00396682,0.114382,0.372266
709,677.003,2.36967,0.0041432,0.113766,0.371845
710,677.522,2.40533,0.00458048,0.115018,0.373572
711,678.039,2.44109,0.00402647,0.115008,0.373821
712,678.551,2.47726,0.00447517,0.115798,0.375179
713,679.061,2.51351,0.00420035,0.115602,0.374963
714,679.56,2.55063,0.00447517,0.116448,0.376512
715,680.058,2.58783,0.00483374,0.116205,0.376124
716,680.544,2.62586,0.00483374,0.117738,0.37854
717,681.029,2.66399,0.00488281,0.117939,0.379349
718,681.514,2.70214,0.00521342,0.117699,0.378971
719,681.988,2.74112,0.00543727,0.119163,0.38102
720,682.46,2.78021,0.00552427,0.119199,0.381431
721,682.92,2.82019,0.00565226,0.120299,0.383552
722,683.38,2.86019,0.0059402,0.120798,0.384217
723,683.839,2.90023,0.00609863,0.120982,0.384916
724,684.287,2.94117,0.00601994,0.121916,0.386594
725,684.734,2.98212,0.00632885,0.122376,0.387
