total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
2560,2351.5,15.4416,0.202561,1709,8.88819
2561,2352.3,15.456,0.215553,1709.46,9.51315
2562,2353.13,15.4687,0.232381,1709.99,10.1489
2563,2354,15.4789,0.252822,1710.63,11.0793
2564,2354.88,15.4875,0.273744,1711.34,12.052
2565,2355.8,15.4934,0.300654,1712.18,13.3697
2566,2356.81,15.4923,0.330188,1713.32,14.4222
2567,2357.86,15.489,0.363701,1714.56,16.0078
2568,2359.01,15.4777,0.401945,1716.16,17.7623
2569,2360.29,15.4571,0.439657,1718.15,19.3778
2570,2361.61,15.4333,0.47832,1720.3,21.0832
2571,2363.09,15.3979,0.515507,1722.94,22.7101
2572,2364.72,15.3512,0.551612,1726.09,24.2848
2573,2366.45,15.2971,0.580312,1729.55,25.5783
2574,2368.21,15.2405,0.600636,1733.11,26.4764
2575,2370.13,15.1726,0.613281,1737.17,27.0231
2576,2372,15.1082,0.612684,1741.06,26.9722
2577,2373.95,15.0379,0.603045,1745.21,26.5283
2578,2375.74,14.9791,0.583955,1748.84,25.7342
2579,2377.51,14.9225,0.555938,1752.37,24.4285
2580,2379.14,14.8754,0.523569,1755.48,23.1084
2581,2380.67,14.8361,0.488234,1758.24,21.5407
2582,2382.06,14.8076,0.453966,1760.53,20.106
2583,2383.37,14.7848,0.419845,1762.57,18.5876
2584,2384.59,14.7682,0.387231,1764.33,17.2119
2585,2385.75,14.7565,0.359163,1765.88,15.9844
2586,2386.83,14.7502,0.336323,1767.2,15.0831
2587,2387.88,14.7468,0.314399,1768.38,14.151
2588,2388.87,14.7479,0.297901,1769.37,13.4815
2589,2389.82,14.7509,0.284889,1770.27,12.9615
2590,2390.78,14.7539,0.275023,1771.19,12.3794
2591,2391.72,14.7589,0.266857,1772.01,12.1552
2592,2392.63,14.765,0.260374,1772.78,11.9373
2593,2393.51,14.774,0.254566,1773.42,11.6512
2594,2394.43,14.7799,0.250031,1774.21,11.4455
2595,2395.3,14.7899,0.246311,1774.81,11.225
2596,2396.2,14.797,0.242439,1775.54,11.0114
2597,2397.09,14.8057,0.239431,1776.2,10.9087
2598,2397.97,14.8145,0.235123,1776.85,10.7819
2599,2398.81,14.8261,0.232578,1777.37,10.5119
2600,2399.67,14.8362,0.229773,1777.97,10.4283
2601,2400.53,14.8465,0.225956,1778.55,10.2225
2602,2401.4,14.8562,0.221936,1779.17,10.025
2603,2402.24,14.8684,0.218226,1779.66,9.92472
2604,2403.08,14.8802,0.214808,1780.18,9.94987
2605,2403.92,14.8917,0.210539,1780.71,9.59166
2606,2404.76,14.904,0.207583,1781.21,9.3675
2607,2405.59,14.9167,0.202259,1781.68,9.17878
2608,2406.38,14.9318,0.198182,1782.05,8.91628
2609,2407.19,14.9459,0.193822,1782.46,8.7892
2610,2407.99,14.9607,0.191327,1782.85,8.47054
2611,2408.8,14.9746,0.185207,1783.27,8.38153
2612,2409.61,14.9893,0.182886,1783.66,8.13941
2613,2410.39,15.0056,0.178409,1783.98,7.96869
2614,2411.18,15.0207,0.17539,1784.35,7.85812
2615,2411.97,15.0362,0.170806,1784.71,7.6974
2616,2412.74,15.0535,0.167332,1784.98,7.43303
2617,2413.51,15.0707,0.16462,1785.26,7.29726
2618,2414.26,15.0889,0.161956,1785.5,7.15891
2619,2415.06,15.104,0.157998,1785.87,7.08872
