total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
1761,1554.54,15.2904,0.471217,873.818,14.2719
1762,1555.87,15.2657,0.498074,875.642,15.0893
1763,1557.26,15.2369,0.523802,877.589,15.8824
1764,1558.7,15.2045,0.54654,879.646,16.6095
1765,1560.25,15.1635,0.565773,881.961,17.2282
1766,1561.88,15.1169,0.581743,884.449,17.7746
1767,1563.53,15.0693,0.596915,886.973,18.2825
1768,1565.29,15.0129,0.605191,889.765,18.6229
1769,1567,14.9603,0.615578,892.454,19.0066
1770,1568.84,14.8978,0.621916,895.454,19.263
1771,1570.59,14.8425,0.620909,898.23,19.2889
1772,1572.42,14.7805,0.616532,901.215,19.2029
1773,1574.17,14.7253,0.604409,903.992,18.8564
1774,1575.9,14.6711,0.590064,906.739,18.4493
1775,1577.51,14.6264,0.569228,909.187,17.7992
1776,1579.09,14.5832,0.543334,911.586,17.0202
1777,1580.59,14.5465,0.515477,913.782,16.1497
1778,1581.93,14.5208,0.484674,915.627,15.1863
1779,1583.16,14.5039,0.454067,917.194,14.2281
1780,1584.34,14.4902,0.421857,918.66,13.2264
1781,1585.47,14.4812,0.387015,919.976,12.1166
1782,1586.45,14.4822,0.357758,920.98,11.1831
1783,1587.41,14.4851,0.32717,921.921,10.2317
1784,1588.27,14.4954,0.300908,922.635,9.43398
1785,1589.11,14.5078,0.277344,923.285,8.64942
1786,1589.91,14.5228,0.252762,923.845,7.88987
1787,1590.65,14.5417,0.23369,924.286,7.25862
1788,1591.36,14.563,0.215269,924.657,6.75
1789,1592.05,14.5862,0.200288,924.97,6.26498
1790,1592.73,14.6097,0.186234,925.271,5.84701
1791,1593.4,14.6346,0.175564,925.536,5.45436
1792,1594.03,14.6614,0.166326,925.741,5.12348
1793,1594.66,14.6889,0.156738,925.921,4.9371
1794,1595.3,14.716,0.150884,926.124,4.61655
1795,1595.92,14.7441,0.143949,926.29,4.47912
1796,1596.53,14.7731,0.139372,926.431,4.3589
1797,1597.13,14.8021,0.134241,926.572,4.24264
1798,1597.74,14.8316,0.130845,926.698,4.11552
1799,1598.34,14.8606,0.126517,926.845,4
1800,1598.93,14.8909,0.124694,926.954,3.88909
1801,1599.52,14.9213,0.122534,927.063,3.89711
1802,1600.11,14.9518,0.12122,927.166,3.76663
1803,1600.7,14.9822,0.118482,927.275,3.64863
1804,1601.29,15.0125,0.117966,927.388,3.72492
1805,1601.88,15.0428,0.1166,927.508,3.49106
1806,1602.47,15.0737,0.116404,927.608,3.68273
1807,1603.05,15.1046,0.115218,927.706,3.53553
1808,1603.62,15.1362,0.114354,927.789,3.4821
1809,1604.2,15.1673,0.11402,927.883,3.50892
1810,1604.79,15.1981,0.114354,927.996,3.39117
1811,1605.37,15.2287,0.114153,928.107,3.65718
1812,1605.95,15.2603,0.11355,928.197,3.42783
1813,1606.52,15.2916,0.115548,928.293,3.50892
1814,1607.1,15.3233,0.11535,928.385,3.53553
1815,1607.67,15.3547,0.116338,928.48,3.50892
1816,1608.25,15.3862,0.117642,928.58,3.55317
1817,1608.82,15.4181,0.118354,928.665,3.63146
1818,1609.4,15.4486,0.121785,928.796,3.75832
1819,1609.99,15.4793,0.125852,928.924,3.87298
1820,1610.57,15.5106,0.129909,929.033,4.0078
1821,1611.15,15.5416,0.135204,929.151,4.13824
1822,1611.74,15.572,0.143205,929.295,4.43001
1823,1612.33,15.6019,0.151993,929.453,4.72361
1824,1612.95,15.6305,0.162427,929.651,5.04356
1825,1613.57,15.6584,0.177509,929.877,5.42563
1826,1614.18,15.6872,0.192083,930.076,5.85769
1827,1614.86,15.7114,0.21324,930.416,6.58122
1828,1615.55,15.7343,0.237094,930.796,7.26722
1829,1616.27,15.7545,0.266485,931.266,8.28402
1830,1617.05,15.7708,0.300401,931.856,9.31061
1831,1617.95,15.7785,0.341389,932.714,10.5297
1832,1618.84,15.7868,0.381835,933.545,11.8216
1833,1619.94,15.7792,0.43456,934.881,13.3954
1834,1621.14,15.7644,0.485838,936.422,15.0021
1835,1622.58,15.7322,0.544078,938.504,16.7854
1836,1624.17,15.6884,0.597822,940.938,18.4442
1837,1625.98,15.6281,0.64839,943.876,19.9969
1838,1627.99,15.5535,0.689937,947.249,21.2676
1839,1630.12,15.4694,0.717401,950.906,22.119
1840,1632.46,15.3703,0.72958,955.019,22.5083
1841,1634.7,15.2789,0.726331,958.892,22.4513
1842,1636.89,15.1905,0.710326,962.675,22.0014
1843,1639.04,15.1052,0.681996,966.365,21.2073
1844,1641.07,15.029,0.647331,969.774,20.2361
1845,1642.88,14.9689,0.614834,972.696,19.3132
1846,1644.61,14.9147,0.580574,975.444,18.3695
1847,1646.26,14.8667,0.555114,978.015,17.6812
1848,1647.75,14.8308,0.531193,980.209,17.0276
1849,1649.22,14.7957,0.512359,982.384,16.5303
1850,1650.65,14.7642,0.497951,984.455,16.1361
1851,1651.95,14.742,0.483713,986.226,15.7023
1852,1653.2,14.7231,0.469726,987.891,15.2807
1853,1654.52,14.6997,0.456229,989.702,14.8513
1854,1655.72,14.6844,0.441112,991.251,14.3723
1855,1656.93,14.6687,0.424148,992.809,13.8067
1856,1658.06,14.6591,0.406231,994.168,13.2217
1857,1659.2,14.6494,0.385296,995.526,12.5474
1858,1660.23,14.6468,0.364727,996.654,11.8269
1859,1661.16,14.6523,0.347437,997.521,11.2777
1860,1662.11,14.6557,0.32717,998.449,10.6536
1861,1662.99,14.6649,0.309778,999.193,9.98123
1862,1663.88,14.6728,0.288851,999.973,9.3675
1863,1664.7,14.6858,0.274496,1000.59,8.90225
1864,1665.48,14.7022,0.262737,1001.11,8.57321
1865,1666.28,14.7173,0.250275,1001.66,8.09707
1866,1667.05,14.7346,0.243256,1002.15,7.91754
1867,1667.8,14.7531,0.238185,1002.6,7.81025
1868,1668.54,14.7722,0.234733,1003.03,7.75403
1869,1669.28,14.7912,0.236126,1003.47,7.79824
1870,1670.03,14.8095,0.238729,1003.93,7.94119
1871,1670.79,14.8278,0.24628,1004.39,8.21203
1872,1671.57,14.8442,0.25719,1004.93,8.58778
