total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
0,-0.26717,0.0197866,1.07896e-05,0.107469,0.361518
1,0.732101,0.0198406,1.20631e-05,0.107471,0.361525
2,1.73138,0.0198937,nan,0.107469,0.361518
3,2.73066,0.0199477,nan,0.107477,0.361531
4,3.72993,0.0200017,nan,0.107477,0.361531
5,4.7292,0.0200557,nan,0.107477,0.361531
6,5.72847,0.0201098,nan,0.107469,0.361518
7,6.72772,0.0201647,nan,0.107471,0.361525
8,7.72699,0.0202188,nan,0.107469,0.361518
9,8.72624,0.0202746,7.62939e-06,0.107471,0.361525
10,9.7255,0.0203296,nan,0.107469,0.36152
11,10.7248,0.0203845,nan,0.107469,0.361518
12,11.724,0.0204404,5.3948e-06,0.107469,0.361518
13,12.7232,0.0204963,9.34406e-06,0.107469,0.361518
14,13.7225,0.020553,0,0.107477,0.361531
15,14.7217,0.020609,nan,0.107469,0.361518
16,15.721,0.0206658,nan,0.107469,0.361518
17,16.7202,0.0207226,nan,0.107469,0.36152
18,17.7194,0.0207794,nan,0.107469,0.361518
19,18.7186,0.0208371,5.3948e-06,0.107469,0.36152
20,19.7179,0.0208949,nan,0.107471,0.361524
21,20.7171,0.0209526,nan,0.107469,0.36152
22,21.7163,0.0210104,nan,0.107469,0.361518
23,22.7155,0.021069,7.62939e-06,0.107477,0.36153
24,23.7147,0.0211276,nan,0.107477,0.36153
25,24.7139,0.0211855,nan,0.107469,0.361518
26,25.7131,0.0212451,nan,0.107469,0.361518
27,26.7123,0.0213047,nan,0.107471,0.361524
28,27.7115,0.0213642,5.3948e-06,0.107477,0.36153
29,28.7107,0.0214239,0,0.107471,0.361524
30,29.7099,0.0214835,nan,0.107469,0.361518
31,30.7091,0.0215439,nan,0.107477,0.36153
32,31.7083,0.0216046,0,0.107469,0.361519
33,32.7075,0.0216651,7.62939e-06,0.107469,0.361519
34,33.7066,0.0217256,nan,0.107469,0.361518
35,34.7058,0.0217871,1.32145e-05,0.107469,0.361518
36,35.705,0.0218486,nan,0.107469,0.361518
37,36.7041,0.0219109,nan,0.107477,0.36153
38,37.7033,0.0219733,nan,0.107477,0.36153
39,38.7025,0.0220348,9.34406e-06,0.107469,0.361518
40,39.7016,0.0220981,0,0.107471,0.361524
41,40.7008,0.0221606,0,0.107469,0.361519
42,41.6999,0.0222239,7.62939e-06,0.107471,0.361524
43,42.6991,0.0222872,7.62939e-06,0.107471,0.361524
44,43.6982,0.0223514,1.07896e-05,0.107477,0.36153
45,44.6973,0.0224148,1.07896e-05,0.107469,0.361518
46,45.6965,0.0224791,0,0.107471,0.361524
47,46.6956,0.0225433,0,0.107469,0.361518
48,47.6947,0.0226085,nan,0.107469,0.361519
49,48.6938,0.0226737,0,0.107471,0.361524
50,49.693,0.0227389,0,0.107469,0.361519
51,50.6921,0.0228041,nan,0.107469,0.361518
52,51.6912,0.0228702,nan,0.107471,0.361524
53,52.6903,0.0229363,0,0.107469,0.361518
54,53.6894,0.0230033,nan,0.107476,0.361529
55,54.6885,0.0230695,nan,0.107471,0.361524
56,55.6876,0.0231366,1.32145e-05,0.107471,0.361524
57,56.6867,0.0232045,nan,0.107476,0.36153
58,57.6858,0.0232716,0,0.107469,0.361518
59,58.6849,0.0233396,7.62939e-06,0.107471,0.361524
60,59.6839,0.0234076,7.62939e-06,0.107469,0.361518
61,60.683,0.0234765,nan,0.107469,0.361519
62,61.6821,0.0235454,nan,0.107469,0.361519
63,62.6811,0.0236144,0,0.107469,0.361518
64,63.6802,0.0236833,7.62939e-06,0.107469,0.361517
65,64.6793,0.023754,7.62939e-06,0.107471,0.361524
66,65.6783,0.023823,0,0.107469,0.361517
67,66.6774,0.0238937,0,0.107469,0.361517
68,67.6764,0.0239645,7.62939e-06,0.107469,0.361518
69,68.6755,0.0240353,7.62939e-06,0.107469,0.361517
70,69.6745,0.0241069,0,0.107476,0.361529
71,70.6735,0.0241787,0,0.107469,0.361519
72,71.6726,0.0242504,0,0.107471,0.361523
73,72.6716,0.0243222,nan,0.107469,0.361517
74,73.6706,0.0243948,7.62939e-06,0.107469,0.361517
75,74.6696,0.0244683,7.62939e-06,0.107476,0.361529
76,75.6686,0.0245419,nan,0.107471,0.361523
77,76.6676,0.0246146,nan,0.107469,0.361517
78,77.6666,0.0246891,nan,0.107469,0.361519
79,78.6656,0.0247636,nan,0.107471,0.361523
80,79.6646,0.0248381,nan,0.107471,0.361523
81,80.6636,0.0249126,nan,0.107469,0.361517
82,81.6626,0.024988,1.07896e-05,0.107476,0.361528
83,82.6616,0.0250635,0,0.107469,0.361517
84,83.6605,0.0251398,0,0.107471,0.361524
85,84.6595,0.0252162,1.52588e-05,0.107471,0.361524
86,85.6585,0.0252926,nan,0.107469,0.361519
87,86.6575,0.025369,nan,0.107469,0.361517
88,87.6564,0.0254472,7.62939e-06,0.107471,0.361524
89,88.6554,0.0255244,1.07896e-05,0.107476,0.361528
90,89.6543,0.0256018,0,0.107468,0.361517
91,90.6532,0.0256809,nan,0.107476,0.361528
92,91.6522,0.0257601,nan,0.107471,0.361524
93,92.6511,0.0258383,0,0.107468,0.361517
94,93.65,0.0259184,1.07896e-05,0.107471,0.361524
95,94.649,0.0259985,nan,0.107471,0.361524
96,95.6479,0.0260786,nan,0.107471,0.361524
97,96.6468,0.0261587,nan,0.107469,0.361517
98,97.6457,0.0262397,7.62939e-06,0.107475,0.361528
99,98.6446,0.0263208,nan,0.107468,0.361517
100,99.6435,0.0264027,nan,0.107469,0.361517
101,100.642,0.0264847,nan,0.107468,0.361517
102,101.641,0.0265666,7.62939e-06,0.107468,0.361517
103,102.64,0.0266505,nan,0.107469,0.36152
104,103.639,0.0267342,0,0.107477,0.361533
105,104.638,0.0268171,nan,0.107475,0.361528
106,105.637,0.0269018,0,0.107477,0.361533
107,106.636,0.0269857,nan,0.107469,0.361518
108,107.634,0.0270704,nan,0.107475,0.361527
109,108.633,0.0271552,7.62939e-06,0.107468,0.361517
110,109.632,0.0272409,7.62939e-06,0.107468,0.361517
111,110.631,0.0273266,nan,0.107468,0.361517
112,111.63,0.0274141,nan,0.107471,0.361524
113,112.629,0.0275007,0,0.107475,0.361527
114,113.628,0.0275874,0,0.107468,0.361517
115,114.626,0.0276749,0,0.107468,0.361517
116,115.625,0.0277642,0,0.107477,0.361533
117,116.624,0.0278519,0,0.107468,0.361517
118,117.623,0.0279413,7.62939e-06,0.107469,0.361519
119,118.622,0.0280307,7.62939e-06,0.107469,0.361519
120,119.62,0.0281201,0,0.107468,0.361517
121,120.619,0.0282112,7.62939e-06,0.107482,0.361538
122,121.618,0.0283008,7.62939e-06,0.107468,0.361517
123,122.617,0.028392,nan,0.107468,0.361517
124,123.615,0.0284833,nan,0.107468,0.361516
125,124.614,0.0285764,nan,0.107472,0.361527
126,125.613,0.0286677,nan,0.107468,0.361516
127,126.612,0.0287608,nan,0.107468,0.361517
128,127.61,0.028854,nan,0.107468,0.361516
129,128.609,0.0289488,1.52588e-05,0.107482,0.361537
130,129.608,0.0290421,nan,0.107468,0.361517
131,130.607,0.0291371,nan,0.107468,0.361517
132,131.605,0.0292321,0,0.107468,0.361517
133,132.604,0.0293288,1.07896e-05,0.107482,0.361537
134,133.603,0.0294239,nan,0.107468,0.361517
135,134.601,0.0295208,nan,0.107469,0.361519
136,135.6,0.0296176,1.07896e-05,0.107469,0.361519
137,136.599,0.0297145,nan,0.107468,0.361516
138,137.597,0.0298132,1.32145e-05,0.107469,0.361519
139,138.596,0.0299119,nan,0.107469,0.361519
140,139.595,0.0300107,7.62939e-06,0.107469,0.361519
141,140.593,0.0301094,nan,0.107468,0.361516
142,141.592,0.03021,nan,0.107468,0.361516
143,142.591,0.0303106,nan,0.107469,0.361519
144,143.589,0.0304111,nan,0.107468,0.361516
145,144.588,0.0305136,nan,0.107472,0.361526
146,145.587,0.0306159,nan,0.107481,0.361536
147,146.585,0.0307183,nan,0.107481,0.361536
148,147.584,0.0308209,1.52588e-05,0.107472,0.361526
149,148.582,0.0309251,nan,0.107481,0.361536
150,149.581,0.0310277,1.70598e-05,0.107468,0.361516
151,150.58,0.0311337,nan,0.107481,0.361536
152,151.578,0.0312381,0,0.107471,0.361526
153,152.577,0.0313441,0,0.107481,0.361536
154,153.575,0.0314503,1.52588e-05,0.107481,0.361536
155,154.574,0.0315566,nan,0.107471,0.361526
156,155.572,0.0316628,nan,0.107468,0.361516
157,156.571,0.0317709,nan,0.107468,0.361516
158,157.57,0.0318789,0,0.107468,0.361516
159,158.568,0.0319888,nan,0.107471,0.361526
160,159.567,0.0320987,nan,0.107471,0.361526
161,160.565,0.0322086,1.86881e-05,0.107471,0.361526
162,161.564,0.0323185,1.52588e-05,0.107468,0.361516
163,162.562,0.0324302,0,0.107471,0.361526
164,163.561,0.032542,1.52588e-05,0.107471,0.361526
165,164.559,0.0326538,0,0.107468,0.361518
166,165.558,0.0327672,1.52588e-05,0.10748,0.361535
167,166.556,0.032881,1.52588e-05,0.107471,0.361526
168,167.554,0.0329946,1.52588e-05,0.107471,0.361525
169,168.553,0.0331082,nan,0.107468,0.361515
170,169.551,0.0332237,nan,0.107468,0.361516
171,170.55,0.0333409,0,0.10748,0.361535
172,171.548,0.0334565,0,0.107471,0.361525
173,172.547,0.0335739,1.86881e-05,0.107468,0.361518
174,173.545,0.0336912,1.52588e-05,0.107471,0.361525
175,174.543,0.0338103,nan,0.10748,0.361534
176,175.542,0.0339278,nan,0.107467,0.361515
177,176.54,0.0340487,nan,0.10748,0.361534
178,177.539,0.0341681,1.07896e-05,0.107468,0.361517
179,178.537,0.0342892,nan,0.107468,0.361517
180,179.535,0.0344119,nan,0.10748,0.361537
181,180.534,0.034533,nan,0.10748,0.361534
182,181.532,0.0346559,0,0.10748,0.361534
183,182.53,0.034779,nan,0.107471,0.361524
184,183.529,0.0349038,0,0.107471,0.361525
185,184.527,0.0350285,nan,0.10748,0.361534
186,185.525,0.0351534,0,0.107468,0.361517
187,186.524,0.0352801,nan,0.107471,0.361525
188,187.522,0.0354067,1.52588e-05,0.107471,0.361525
189,188.52,0.0355334,nan,0.107468,0.361517
190,189.518,0.0356618,1.07896e-05,0.107479,0.361533
191,190.517,0.0357905,nan,0.107468,0.361517
192,191.515,0.0359208,nan,0.107471,0.361526
193,192.513,0.0360512,nan,0.107471,0.361526
194,193.511,0.0361816,1.07896e-05,0.107471,0.361524
195,194.51,0.036312,nan,0.107467,0.361515
196,195.508,0.0364461,0,0.107471,0.361526
197,196.506,0.0365783,1.07896e-05,0.10747,0.361524
198,197.504,0.0367123,1.52588e-05,0.107479,0.361533
199,198.502,0.0368465,1.07896e-05,0.10747,0.361524
200,199.501,0.0369825,nan,0.10747,0.361524
201,200.499,0.0371184,nan,0.107479,0.361532
202,201.497,0.0372545,nan,0.107467,0.361516
203,202.495,0.0373923,nan,0.107468,0.361517
204,203.493,0.0375302,nan,0.107467,0.361514
205,204.491,0.0376698,nan,0.10747,0.361523
206,205.489,0.0378096,nan,0.107467,0.361517
207,206.488,0.0379511,nan,0.107471,0.361526
208,207.486,0.0380927,nan,0.107471,0.361525
209,208.484,0.0382342,1.07896e-05,0.10747,0.361523
210,209.482,0.0383775,1.52588e-05,0.107479,0.361532
211,210.48,0.0385211,1.52588e-05,0.107471,0.361525
212,211.478,0.0386663,1.52588e-05,0.107471,0.361525
213,212.476,0.0388116,0,0.107471,0.361525
214,213.474,0.0389569,nan,0.107467,0.361516
215,214.472,0.0391056,0,0.10749,0.361549
216,215.47,0.0392512,1.86881e-05,0.107467,0.361514
217,216.468,0.0394002,nan,0.107467,0.361516
218,217.466,0.0395493,1.52588e-05,0.107467,0.361514
219,218.464,0.0397018,nan,0.107481,0.36154
220,219.462,0.039851,nan,0.107466,0.361513
221,220.46,0.0400037,nan,0.107467,0.361516
222,221.458,0.0401565,nan,0.107466,0.361514
223,222.456,0.0403127,nan,0.107481,0.36154
224,223.454,0.0404657,nan,0.107467,0.361516
225,224.451,0.0406221,1.07896e-05,0.10747,0.361524
226,225.449,0.0407786,1.07896e-05,0.10747,0.361524
227,226.447,0.0409351,nan,0.107466,0.361513
228,227.445,0.0410952,1.52588e-05,0.107473,0.361531
229,228.443,0.0412551,nan,0.107489,0.361548
230,229.441,0.0414153,nan,0.107489,0.361548
231,230.439,0.0415758,nan,0.107473,0.361531
232,231.436,0.041736,nan,0.107466,0.361513
233,232.434,0.0418999,1.52588e-05,0.107467,0.361517
234,233.432,0.0420638,nan,0.107467,0.361515
235,234.43,0.0422294,nan,0.107477,0.36153
236,235.428,0.0423953,1.07896e-05,0.10747,0.361523
237,236.425,0.042563,nan,0.107472,0.36153
238,237.423,0.0427306,nan,0.107472,0.36153
239,238.421,0.0428983,1.07896e-05,0.107466,0.361515
240,239.418,0.0430696,nan,0.107472,0.36153
241,240.416,0.0432408,nan,0.10748,0.361538
242,241.414,0.0434123,1.07896e-05,0.107472,0.361529
243,242.412,0.0435837,1.86881e-05,0.107466,0.361512
244,243.409,0.0437588,nan,0.107467,0.361516
245,244.407,0.0439339,1.52588e-05,0.107469,0.361523
246,245.404,0.044109,0,0.107466,0.361514
247,246.402,0.0442878,1.52588e-05,0.107472,0.361529
248,247.4,0.0444665,0,0.10748,0.361537
249,248.397,0.0446454,nan,0.107472,0.361529
250,249.395,0.0448243,1.52588e-05,0.107467,0.361516
251,250.392,0.0450068,1.52588e-05,0.107472,0.361529
252,251.39,0.0451893,nan,0.107472,0.361529
253,252.387,0.0453719,0,0.107466,0.361515
254,253.385,0.0455581,0,0.107472,0.361528
255,254.382,0.0457444,2.15792e-05,0.107471,0.361528
256,255.38,0.0459306,nan,0.107471,0.361528
257,256.377,0.0461203,nan,0.107487,0.361545
258,257.375,0.0463069,nan,0.107466,0.361515
259,258.372,0.0465003,0,0.107487,0.361544
260,259.37,0.0466906,nan,0.107471,0.361528
261,260.367,0.0468843,1.52588e-05,0.107471,0.361528
262,261.364,0.047078,nan,0.107471,0.361527
263,262.362,0.0472718,0,0.107466,0.361515
264,263.359,0.0474692,2.15792e-05,0.107471,0.361527
265,264.356,0.0476667,2.15792e-05,0.107466,0.361514
266,265.354,0.0478675,0,0.107486,0.361543
267,266.351,0.0480653,0,0.107466,0.361514
268,267.348,0.0482664,nan,0.107466,0.361514
269,268.346,0.048471,0,0.107486,0.361543
270,269.343,0.0486759,nan,0.107486,0.361543
271,270.34,0.0488808,0,0.107486,0.361543
272,271.337,0.049086,0,0.107466,0.361514
273,272.334,0.0492946,nan,0.107471,0.361527
274,273.332,0.0495032,0,0.107466,0.361514
275,274.329,0.0497152,nan,0.107485,0.361542
276,275.326,0.0499276,nan,0.107486,0.361545
277,276.323,0.0501399,nan,0.107485,0.361542
278,277.32,0.0503526,1.52588e-05,0.107465,0.361513
279,278.317,0.0505687,2.15792e-05,0.107465,0.361513
280,279.314,0.0507881,1.52588e-05,0.107485,0.361541
281,280.311,0.0510079,nan,0.107486,0.361544
282,281.308,0.0512277,nan,0.107485,0.361541
283,282.305,0.0514478,1.52588e-05,0.10747,0.361525
284,283.302,0.0516713,2.15792e-05,0.10747,0.361525
285,284.299,0.0518949,0,0.107465,0.361513
286,285.296,0.0521218,nan,0.107484,0.36154
287,286.293,0.0523493,nan,0.10747,0.361525
288,287.29,0.0525799,nan,0.10749,0.361555
289,288.287,0.0528075,nan,0.10747,0.361524
290,289.284,0.0530419,nan,0.107485,0.361543
291,290.281,0.0532732,nan,0.107465,0.361512
292,291.277,0.0535113,nan,0.107489,0.361554
293,292.274,0.053746,nan,0.107484,0.361539
294,293.271,0.0539844,0,0.107484,0.361539
295,294.268,0.0542231,nan,0.107469,0.361524
296,295.265,0.0544653,nan,0.10747,0.361527
297,296.261,0.0547074,0,0.107469,0.361523
298,297.258,0.054953,0,0.107484,0.361542
299,298.255,0.0551988,1.52588e-05,0.107483,0.361538
300,299.251,0.0554484,nan,0.107489,0.361553
301,300.248,0.0556947,nan,0.107464,0.361511
302,301.245,0.0559476,nan,0.107484,0.36154
303,302.241,0.0562009,nan,0.107488,0.361552
304,303.238,0.0564546,nan,0.107469,0.361526
305,304.234,0.0567113,nan,0.107483,0.361541
306,305.231,0.0569686,1.52588e-05,0.107469,0.361525
307,306.227,0.0572294,nan,0.107469,0.361525
308,307.224,0.0574902,nan,0.107469,0.361525
309,308.22,0.0577544,nan,0.107483,0.36154
310,309.217,0.0580192,nan,0.107469,0.361525
311,310.213,0.0582871,nan,0.107487,0.36155
312,311.209,0.0585556,nan,0.107473,0.361536
313,312.206,0.0588239,1.52588e-05,0.107463,0.36151
314,313.202,0.0590992,nan,0.107487,0.36155
315,314.198,0.0593749,nan,0.107487,0.36155
316,315.195,0.0596505,0,0.107487,0.36155
317,316.191,0.0599265,nan,0.107468,0.361524
318,317.187,0.0602093,nan,0.107486,0.361549
319,318.183,0.0604921,0,0.1075,0.361563
320,319.179,0.0607756,nan,0.107486,0.361549
321,320.176,0.061059,nan,0.107468,0.361523
322,321.172,0.0613493,0,0.107486,0.361548
323,322.168,0.0616398,3.41197e-05,0.107486,0.361548
324,323.164,0.0619307,nan,0.107468,0.361522
325,324.16,0.0622281,3.41197e-05,0.1075,0.361565
326,325.156,0.0625228,0,0.107482,0.361539
327,326.152,0.0628208,nan,0.107481,0.361536
328,327.148,0.0631225,0,0.107485,0.361547
329,328.144,0.0634243,2.15792e-05,0.10748,0.361535
330,329.139,0.0637298,nan,0.107481,0.361538
331,330.135,0.0640386,nan,0.107498,0.36156
332,331.131,0.0643447,0,0.107467,0.361521
333,332.127,0.0646576,2.15792e-05,0.107471,0.361532
334,333.123,0.0649706,3.73762e-05,0.107467,0.36152
335,334.118,0.0652903,nan,0.107498,0.361562
336,335.114,0.0656073,3.73762e-05,0.10748,0.361537
337,336.11,0.0659277,3.73762e-05,0.10748,0.361537
338,337.105,0.0662517,nan,0.107484,0.361544
339,338.101,0.0665792,nan,0.107498,0.361563
340,339.097,0.0669071,3.05176e-05,0.107498,0.361563
341,340.092,0.0672355,2.15792e-05,0.10747,0.36153
342,341.088,0.0675702,0,0.107497,0.361562
343,342.083,0.0679055,nan,0.107497,0.361562
344,343.079,0.0682413,nan,0.10747,0.361529
345,344.074,0.0685834,2.15792e-05,0.107497,0.361562
346,345.069,0.0689262,nan,0.107497,0.361561
347,346.065,0.0692695,nan,0.10747,0.361529
348,347.06,0.0696191,nan,0.107496,0.36156
349,348.055,0.0699693,nan,0.107495,0.361557
350,349.051,0.07032,0,0.107469,0.361528
351,350.046,0.0706777,0,0.107469,0.361528
352,351.041,0.0710353,nan,0.107469,0.361527
353,352.036,0.0713998,nan,0.107495,0.361559
354,353.031,0.0717649,nan,0.107495,0.361558
355,354.026,0.0721299,4.31584e-05,0.107495,0.361558
356,355.021,0.072499,2.15792e-05,0.107486,0.361553
357,356.016,0.0728749,0,0.107502,0.361578
358,357.011,0.0732475,nan,0.107494,0.361557
359,358.006,0.0736275,nan,0.107494,0.361556
360,359.001,0.0740075,3.05176e-05,0.107494,0.361556
361,359.996,0.074388,nan,0.107468,0.361525
362,360.99,0.0747755,nan,0.107467,0.361524
363,361.985,0.0751698,nan,0.107493,0.361555
364,362.98,0.0755645,0,0.107501,0.361575
365,363.974,0.0759595,0,0.107493,0.361555
366,364.969,0.076355,2.15792e-05,0.107467,0.361523
367,365.964,0.0767573,3.05176e-05,0.107467,0.361523
368,366.958,0.0771665,3.73762e-05,0.107492,0.361554
369,367.953,0.0775763,2.15792e-05,0.107492,0.361553
370,368.947,0.0779861,2.15792e-05,0.107491,0.361552
371,369.941,0.0784033,4.31584e-05,0.107491,0.361552
372,370.936,0.0788205,4.82525e-05,0.107491,0.361551
373,371.93,0.0792451,2.15792e-05,0.107499,0.361571
374,372.924,0.0796699,3.73762e-05,0.107491,0.361551
375,373.919,0.0800952,nan,0.107467,0.361526
376,374.913,0.0805273,nan,0.107466,0.361525
377,375.907,0.0809663,nan,0.10749,0.36155
378,376.901,0.0814058,nan,0.107497,0.361569
379,377.895,0.0818461,nan,0.107466,0.361524
380,378.889,0.0822931,nan,0.107466,0.361524
381,379.883,0.0827469,nan,0.107496,0.361567
382,380.877,0.0832014,nan,0.107498,0.361572
383,381.87,0.083656,0,0.107488,0.361547
384,382.864,0.0841178,3.73762e-05,0.107496,0.361566
385,383.858,0.0845804,3.73762e-05,0.107465,0.361522
386,384.852,0.085056,nan,0.10752,0.361595
387,385.845,0.085526,nan,0.107496,0.361569
388,386.839,0.0860028,3.05176e-05,0.107496,0.361569
389,387.832,0.0864865,0,0.107518,0.361593
390,388.826,0.0869646,nan,0.107464,0.36152
391,389.819,0.0874557,4.31584e-05,0.107494,0.361562
392,390.812,0.087948,2.15792e-05,0.107471,0.361538
393,391.806,0.0884466,0,0.107494,0.361566
394,392.799,0.0889464,nan,0.10747,0.361537
395,393.792,0.0894524,3.05176e-05,0.107492,0.36156
396,394.785,0.0899597,4.31584e-05,0.107463,0.361518
397,395.778,0.09048,nan,0.107515,0.361587
398,396.771,0.0909948,0,0.107485,0.361544
399,397.764,0.0915231,4.31584e-05,0.107516,0.361591
400,398.757,0.0920452,0,0.107491,0.361557
401,399.75,0.0925811,0,0.107514,0.361585
402,400.743,0.0931175,0,0.107514,0.361584
403,401.735,0.0936551,0,0.107468,0.361533
404,402.728,0.0942053,nan,0.107514,0.361588
405,403.721,0.0947566,4.31584e-05,0.107514,0.361587
406,404.713,0.0953085,0,0.10749,0.361559
407,405.705,0.0958741,nan,0.10752,0.361604
408,406.698,0.0964336,0,0.107489,0.361557
409,407.69,0.0970067,3.05176e-05,0.107512,0.361584
410,408.682,0.097581,nan,0.107489,0.361557
411,409.675,0.098162,nan,0.107495,0.361574
412,410.667,0.0987501,nan,0.107511,0.361583
413,411.659,0.0993325,nan,0.107465,0.361527
414,412.651,0.0999285,3.05176e-05,0.107465,0.361526
415,413.642,0.100538,3.05176e-05,0.107517,0.361598
416,414.634,0.101142,0,0.107494,0.36157
417,415.626,0.101753,3.05176e-05,0.107493,0.361569
418,416.618,0.102371,3.05176e-05,0.107508,0.361577
419,417.609,0.102997,nan,0.107508,0.361577
420,418.601,0.103623,5.2858e-05,0.107486,0.361554
421,419.592,0.104263,nan,0.10752,0.36161
422,420.584,0.104904,0,0.10752,0.361609
423,421.575,0.105545,nan,0.107506,0.361573
424,422.566,0.106201,3.05176e-05,0.107512,0.36159
425,423.557,0.106856,nan,0.107505,0.361572
426,424.548,0.107527,0,0.107518,0.361606
427,425.539,0.108197,4.31584e-05,0.107518,0.361609
428,426.53,0.108868,nan,0.107503,0.36157
429,427.521,0.109553,0,0.107516,0.361602
430,428.512,0.110239,0,0.107502,0.361568
431,429.502,0.110939,0,0.107515,0.3616
432,430.493,0.11164,3.05176e-05,0.107508,0.361583
433,431.483,0.112355,0,0.107516,0.361607
434,432.473,0.11307,0,0.107516,0.361607
435,433.464,0.113785,nan,0.107499,0.361563
436,434.454,0.114516,nan,0.107499,0.361562
437,435.444,0.11526,nan,0.107514,0.361604
438,436.434,0.115992,nan,0.107459,0.361519
439,437.424,0.116751,nan,0.107512,0.3616
440,438.413,0.11751,0,0.107512,0.361601
441,439.403,0.11827,nan,0.107511,0.361598
442,440.393,0.119045,nan,0.107511,0.361598
443,441.382,0.11982,nan,0.107508,0.361587
444,442.371,0.12061,6.10352e-05,0.107509,0.361595
445,443.361,0.121401,nan,0.107456,0.361513
446,444.35,0.122206,nan,0.107455,0.361512
447,445.339,0.123024,nan,0.107508,0.361593
448,446.328,0.123843,nan,0.107507,0.361591
449,447.317,0.124663,0,0.107494,0.361557
450,448.305,0.125511,6.10352e-05,0.107546,0.361637
451,449.294,0.126347,4.31584e-05,0.107505,0.361587
452,450.283,0.127196,nan,0.107504,0.361586
453,451.271,0.12806,nan,0.107504,0.361584
454,452.259,0.128938,nan,0.107555,0.361663
455,453.247,0.129804,4.31584e-05,0.107502,0.361582
456,454.235,0.130698,6.10352e-05,0.107501,0.361581
457,455.223,0.131592,7.47525e-05,0.107501,0.361579
458,456.211,0.132501,6.10352e-05,0.107512,0.36161
459,457.199,0.13341,0,0.107499,0.361576
460,458.186,0.134334,nan,0.107499,0.361575
461,459.173,0.135272,nan,0.107512,0.361613
462,460.161,0.136211,nan,0.107499,0.36158
463,461.148,0.137165,0,0.107499,0.36158
464,462.135,0.138133,nan,0.107509,0.361609
465,463.122,0.139102,nan,0.107497,0.361577
466,464.108,0.140086,nan,0.107496,0.361575
467,465.095,0.141084,nan,0.107507,0.361603
468,466.082,0.142082,nan,0.107494,0.361572
469,467.068,0.143096,nan,0.107493,0.36157
470,468.054,0.144124,0,0.107504,0.361598
471,469.04,0.145152,nan,0.107492,0.361567
472,470.026,0.14621,4.31584e-05,0.107505,0.361604
473,471.012,0.147267,6.10352e-05,0.107537,0.36163
474,471.997,0.148339,7.47525e-05,0.107549,0.361665
475,472.983,0.149412,nan,0.107534,0.361626
476,473.968,0.150515,4.31584e-05,0.107547,0.361661
477,474.953,0.151618,0,0.107546,0.361659
478,475.938,0.152722,nan,0.107485,0.361556
479,476.923,0.153853,0,0.10753,0.361618
480,477.907,0.155002,0,0.107497,0.36159
481,478.892,0.156148,nan,0.107528,0.361613
482,479.876,0.157311,6.10352e-05,0.107493,0.361576
483,480.86,0.158502,7.47525e-05,0.107541,0.361656
484,481.844,0.159694,nan,0.107539,0.361653
485,482.828,0.160888,nan,0.107489,0.36157
486,483.811,0.162108,nan,0.107523,0.361611
487,484.794,0.16336,nan,0.107536,0.361646
488,485.778,0.164597,nan,0.107521,0.361606
489,486.76,0.165863,nan,0.107533,0.36164
490,487.743,0.167145,0,0.107531,0.361638
491,488.726,0.168426,4.31584e-05,0.10753,0.361635
492,489.708,0.169737,0,0.107531,0.361642
493,490.69,0.171049,7.47525e-05,0.107527,0.361629
494,491.672,0.17239,nan,0.107538,0.361664
495,492.654,0.173731,nan,0.107524,0.361625
496,493.636,0.175102,nan,0.107527,0.361639
497,494.617,0.176473,nan,0.107521,0.361619
498,495.598,0.177873,0.000105716,0.10752,0.361618
499,496.579,0.179288,8.63167e-05,0.107563,0.361681
500,497.56,0.180718,nan,0.107561,0.361678
501,498.54,0.182165,8.63167e-05,0.107519,0.361624
502,499.521,0.183625,0.00012207,0.107518,0.361621
503,500.5,0.185115,0,0.107537,0.36167
504,501.48,0.186605,nan,0.107514,0.361614
505,502.46,0.188125,nan,0.107533,0.361663
506,503.439,0.189672,0.000105716,0.107594,0.361726
507,504.418,0.191222,6.10352e-05,0.107592,0.361723
508,505.397,0.192802,nan,0.107594,0.361734
509,506.375,0.194383,8.63167e-05,0.107526,0.361651
510,507.354,0.195993,0,0.107528,0.361662
511,508.331,0.19763,nan,0.107587,0.361721
512,509.309,0.199271,6.10352e-05,0.107524,0.361654
513,510.287,0.20094,8.63167e-05,0.107522,0.36165
514,511.264,0.202636,6.10352e-05,0.10758,0.361709
515,512.241,0.204337,0.000105716,0.107518,0.361642
516,513.217,0.206093,0.000105716,0.107599,0.361766
517,514.194,0.207824,0.000105716,0.107514,0.361634
518,515.17,0.20961,nan,0.107591,0.361742
519,516.146,0.2114,6.10352e-05,0.10751,0.361627
520,517.121,0.213246,nan,0.107589,0.361749
521,518.096,0.215093,nan,0.107587,0.361744
522,519.071,0.216941,0,0.107584,0.361739
523,520.045,0.218848,nan,0.107581,0.361734
524,521.019,0.220756,0,0.107579,0.361729
525,521.993,0.222693,0.000105716,0.107576,0.361724
526,522.966,0.22466,0,0.107573,0.361718
527,523.94,0.226657,0,0.10757,0.361713
528,524.912,0.228683,nan,0.10759,0.361771
529,525.885,0.23071,0,0.107565,0.361704
530,526.857,0.232795,nan,0.107585,0.361761
531,527.828,0.234882,nan,0.107563,0.361707
